"hpl_id";"linje";"lan_kod";"lan";"kommun_kod";"kommun";"tatort_pop";"tatort_kod";"tatort";"y_wgs84";"x_wgs84";"x_sweref99tm";"y_sweref99tm"
781001;"804";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,7196692174932;17,2826611103678;628380,467908475;6622400,93499199
781002;"201, 202, 203, 210, 210, 211, 211, 212, 212, 215, 216, 216, 220, 221, 223, 225, 774, 803, 804, 874, 876, 898";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,6368496435509;17,0744047958229;616958,719526525;6612796,23858608
781003;"216";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,6456242905505;17,0637408961823;616327,223236633;6613754,34892655
781004;"204, 211";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,6498937534814;17,0790118472296;617172,930075024;6614256,50980019
781007;"895";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6656850021545;17,4475741578546;637874,509856868;6616722,53048874
781008;"895";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,7216857414728;17,3355239238688;631344,849561478;6622728,90978583
781009;"895";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,7242549891635;17,3159804914297;630236,075156411;6622976,37522236
781010;"876";NA;NA;NA;NA;220;"T0692";"Märsön";59,5187656353009;17,0045651844991;613418,600847877;6599529,29517582
781011;"876";NA;NA;NA;NA;220;"T0692";"Märsön";59,5230860764179;17,0052838920201;613444,743907911;6600011,50109857
781012;"202, 212, 220, 221, 223";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6269064568955;17,0933845033938;618063,507960022;6611722,90204585
781013;"223";"03";"Uppsala";"0381";"Enköping";1079;"T0544";"Grillby";59,6257800209821;17,2522525997946;627025,491401854;6611890,72756364
781017;"225";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,8037210098499;16,9062494241578;606945,623468542;6631090,24098715
781018;"225, 225";"03";"Uppsala";"0381";"Enköping";943;"T0536";"Fjärdhundra";59,7752764484933;16,9208546760794;607856,649065042;6627947,07229776
781019;"225";"03";"Uppsala";"0381";"Enköping";943;"T0536";"Fjärdhundra";59,7723200618067;16,9095061913957;607229,026047243;6627599,51993462
781020;"210, 212, 220";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,6351127877977;17,0840898747804;617510,735573934;6612619,98448178
781029;"223";"03";"Uppsala";"0381";"Enköping";1079;"T0544";"Grillby";59,6250577824409;17,2550573358973;627186,368117354;6611815,69795065
781030;"804, 895";"03";"Uppsala";"0381";"Enköping";1384;"T0680";"Örsundsbro";59,7337579763734;17,3077315887834;629735,514316384;6624018,06687307
781031;"221";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,5808596361247;17,1393971496801;620823,137002109;6606679,54599455
781032;"223";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,5998736171276;17,1490758110367;621301,114421795;6608813,87537722
781035;"221";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,5981567339212;17,1236479357641;619872,314511214;6608576,57740363
781038;"221";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,5870287524421;17,1392341177639;620791,809037865;6607366,01280976
781039;"202, 212, 220";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,6264541103509;17,1190845351404;619514,234868052;6611718,5250376
781041;"210, 212, 220";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,6403531928326;17,0898389297496;617816,455421934;6613213,56422824
781047;"220";"03";"Uppsala";"0381";"Enköping";1413;"T0612";"Bredsand";59,5858893570769;17,0712644508113;616958,687690207;6607117,52682084
781050;"204, 204, 211, 211, 225";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,6475759125054;17,0865678156788;617606,804518768;6614011,83665609
781051;"210, 803, 804, 898";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,6454938051007;17,1147031247432;619199,652009147;6613830,2298319
781053;"876";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,5618721308364;17,0174711059271;614002,958473767;6604350,27578067
781054;"210";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,6380202839614;17,113348426147;619149,800472681;6612995,81149865
781066;"221";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,4884877396849;17,3660601256721;633986,821179416;6596831,41911304
781068;"221";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,4958730634552;17,359567871817;633590,089488613;6597640,43811067
781077;"876";NA;NA;NA;NA;NA;NA;NA;59,510589417351;16,9984465192449;613099,844630124;6598608,64040705
781079;"221";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,5115554943429;17,3725303528435;634261,453983539;6599412,21515723
781083;"221";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,5140948364846;17,3583387442654;633448,540070663;6599666,29877913
781085;"221";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,5209387500079;17,3329266765315;631984,218072022;6600377,38179275
781087;"221";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,5212650121623;17,3411047304557;632445,483201976;6600429,96799026
781088;"221";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,52160036788;17,322354807102;631383,704888946;6600430,08377334
781090;"221";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,5306094615497;17,3126496696718;630799,890722171;6601413,79154092
781091;"876";NA;NA;NA;NA;NA;NA;NA;59,534526206482;17,0088540783451;613608,177687578;6601291,18909551
781093;"221";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,5342545304164;17,304822703024;630343,249822319;6601804,16720366
781095;"221";NA;NA;NA;NA;NA;NA;NA;59,5394925633978;17,1655000730607;622447,09724463;6602122,26916052
781097;"221";NA;NA;NA;NA;NA;NA;NA;59,5406156410096;17,1740312221727;622925,283354082;6602263,04159015
781098;"221";NA;NA;NA;NA;NA;NA;NA;59,5412025279138;17,1822758966341;623389,202966071;6602343,65424012
781099;"221";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,5420667477788;17,2023954259704;624523,331450359;6602477,38948805
781100;"221";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,54267156316;17,1961793475701;624169,732774021;6602533,08576424
781101;"876";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,5457519568667;17,0074153088884;613489,068300623;6602538,45587156
781103;"221";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,5437327839413;17,2884642698061;629382,036826964;6602827,28398059
781104;"221";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,5450116064014;17,2074150287993;624796,178864893;6602814,62741742
781105;"876";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,54976760561;17,0090613535941;613568,589998828;6602988,31724149
781106;"221";NA;NA;NA;NA;NA;NA;NA;59,5488268999399;17,1439312298704;621194,242959457;6603121,84208146
781107;"221";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,5484818614597;17,2161532204559;625277,185759876;6603217,37783644
781108;"221";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,5495511893233;17,154711578591;621800,890521651;6603222,1830088
781110;"221";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,5549180927822;17,1417320756248;621048,093624396;6603795,91835726
781111;"221";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,5546975742371;17,2698443843216;628287,8936526;6604011,75044437
781112;"221";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,5576647469677;17,1426544789709;621090,352357376;6604103,36297053
781114;"225";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6974786633611;17,0225072097994;613827,510973746;6619455,6653389
781115;"221";"03";"Uppsala";"0381";"Enköping";304;"T0588";"Lillkyrka";59,5605360668668;17,2460927867975;626923,851243049;6604616,06264686
781116;"876";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,5669238309274;17,0157949027528;613891,192225583;6604909,7902175
781118;"221";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,5704864529333;17,145976219533;621231,920379664;6605536,76303322
781120;"876";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,5730207347656;17,0117490802077;613642,093888491;6605581,61140377
781122;"876";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,5781956658296;17,0034744769382;613157,383039389;6606143,59705882
781123;"221";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,577622756694;17,1460475445771;621210,278758067;6606331,3237976
781127;"876";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,5857070282369;16,9968552946949;612758,459254059;6606968,56277455
781128;"876";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,58826229644;17,0001676321137;612936,895609816;6607258,66216353
781131;"223";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,5921814511379;17,1996563493835;624183,742243232;6608051,04840386
781134;"223";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,5937969192726;17,2247963896681;625596,676356033;6608278,15629354
781135;"223";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,5951813550992;17,1773979466921;622916,46803279;6608343,59549972
781136;"876";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,598578747463;17,0166130738804;613830,402523599;6608435,24004097
781139;"876";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6041947312884;17,0218628707983;614107,636925215;6609069,46065485
781140;"221";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6013773539211;17,1193994112094;619621,109854461;6608927,44832136
781141;"223";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6028328065725;17,2725034698346;628254,780431113;6609375,19923361
781142;"223";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6100167888313;17,2731353459777;628263,051424368;6610176,12803923
781143;"876";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6132954670762;17,0307664818658;614579,037997211;6610097,94924691
781144;"223";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6209712024345;17,1089645066449;618962,993407318;6611089,97033062
781145;"876";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6163366151655;17,0376987041972;614959,693214648;6610448,4920433
781146;"221";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6158467336271;17,1042833696056;618717,079485547;6610511,11360564
781148;"774, 874";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6216934719362;16,9269084001859;608693,173888483;6610858,28495752
781149;"876";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6203143128867;17,042380731979;615210,158830759;6610899,430881
781150;"774, 874";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6223496347368;16,906675029755;607549,957473454;6610898,38994786
781151;"774, 874";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6227547963955;16,9000959654982;607177,6272841;6610932,85941806
781156;"202, 212, 220";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,6234238078822;17,1123912834872;619147,560912822;6611369,14947338
781157;"774, 874";"03";"Uppsala";"0381";"Enköping";980;"T0564";"Hummelsta";59,6260800097628;16,9449903599226;609698,644135187;6611376,37562139
781159;"774, 874";"03";"Uppsala";"0381";"Enköping";980;"T0564";"Hummelsta";59,6279775974467;16,9528355206219;610134,817885271;6611600,62104116
781161;"774, 874";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6294302221491;16,9652747987968;610831,438934195;6611783,04013096
781164;"201, 215";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,6294879735086;17,0613826517081;616250,114066171;6611953,82214893
781166;"201, 215, 216, 225, 803, 804, 876";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,6292177924537;17,0680195148197;616625,252697196;6611935,38324672
781168;"201, 215";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,6309026615889;17,0580143243493;616055,316920863;6612105,42134145
781169;"774, 874";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6316902345501;16,9886449398561;612141,60063716;6612073,88714377
781171;"202, 212, 221, 223";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,6314862509917;17,0868237445686;617677,543388438;6612221,10106833
781172;"201, 215, 216, 216, 225, 803, 804, 876";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,6318534251545;17,0721246242168;616847,550293774;6612236,01528715
781174;"202, 212, 216, 221, 223";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,6327409173349;17,0842833684436;617529,934706875;6612356,27739116
781175;"774, 874";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6338473403194;17,0110396202105;613396,930632636;6612352,07186218
781176;"201, 202, 210, 212, 212, 215, 216, 216, 220, 223";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,6340809374669;17,0803455454656;617303,258444412;6612498,49157259
781177;"774, 874";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6366533128502;17,0527501481794;615738,723773294;6612736,43148936
781178;"201, 211";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,6482448636908;17,0712877598909;616743,423158798;6614059,33616027
781179;"225";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,7860806146049;16,9053125822299;606949,537364388;6629124,75677654
781181;"201, 202, 210, 212, 212, 215, 216, 216, 220, 223";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,6354635198266;17,0775613743489;617141,485052194;6612647,49258562
781182;"201, 215";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,6351104196488;17,0563981531325;615949,684913984;6612571,03199468
781186;"223";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6346050336767;17,2700417648847;627994,933800292;6612907,28548001
781188;"210, 212, 220";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,6361887955028;17,0832975123598;617462,308386659;6612738,36938763
781190;"211, 774, 874";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,6376153345707;17,0620052078224;616257,108073469;6612859,70081723
781192;"210, 212, 220";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,6391246037084;17,0860331520924;617606,24653377;6613070,04293682
781194;"210";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,6344280354903;17,1179776315432;619423,496160232;6612604,22426779
781196;"215, 216";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,6397721399857;17,0617666249428;616236,200966961;6613099,39224209
781198;"210";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,6410335068794;17,1019046163367;618494,12154268;6613310,77508083
781199;"201, 202, 203, 210, 211, 216, 220, 221, 223, 225, 774, 803, 804, 874, 876, 898";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,6436885442806;17,0819865057237;617362,216176403;6613570,96487291
781207;"223";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6414772807827;17,2680358385805;627855,716648268;6613668,43071814
781210;"201, 202, 203, 204, 210, 211, 216, 220, 221, 223, 225, 774, 803, 804, 874, 876, 898";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,6441915254441;17,0874851432744;617670,347892851;6613636,6935223
781212;"203, 216";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,6436356157757;17,077267559711;617096,449239661;6613556,73927822
781216;"210, 774, 803, 804, 898";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,6445770055943;17,1039741646417;618598,260653305;6613708,95060714
781221;"210, 803, 804, 898";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,6462668583323;17,1253561128037;619797,239509767;6613935,46659739
781223;"223";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6451091833732;17,2643632076212;627634,937925664;6614065,66299113
781224;"210, 803, 804, 898";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,646064987117;17,1382232957589;620523,067429986;6613936,28486185
781226;"803, 804";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6503899877573;17,1568585917656;621557,574683877;6614451,73927534
781227;"223";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6527244956099;17,2584853084056;627274,852476867;6614902,10783547
781229;"803, 804";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6532826142764;17,1714137989028;622367,157929712;6614800,49873557
781231;"803";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6537453124282;17,3597837967383;632977,847948631;6615214,3378334
781232;"803, 804";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6555653155677;17,1908780966718;623455,392543538;6615090,65756647
781233;"803, 804";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6569648290689;17,206192444625;624312,964139378;6615275,03743165
781234;"225";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,65736810795;17,0784612530393;617115,844689967;6615087,62773826
781236;"803";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6587821385462;17,336845920223;631665,865930562;6615729,28742943
781237;"803, 804";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6594393295512;17,2223872749414;625216,049888903;6615580,94424603
781238;"223, 803, 804";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6606987911759;17,2436070669367;626406,598951937;6615761,37202063
781239;"803";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6619049327395;17,2773351781672;628301,772729279;6615960,35878083
781240;"803";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6616600011922;17,3178320839301;630583,658080128;6616012,07696417
781241;"803";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6619476913487;17,2910703340356;629075,225814855;6615991,75096141
781242;"804";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6628039128275;17,2651669194242;627612,989622244;6616036,97232178
781244;"225";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,669032034641;17,0642270512754;616273,561513404;6616361,10335141
781245;"895";"03";"Uppsala";"0305";"Håbo";NA;NA;NA;59,6631978366696;17,4490318558904;637966,818732103;6616448,70804287
781249;"804";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6704019575682;17,2713360741019;627931,498221653;6616894,6586261
781252;"895";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6708307289997;17,4388271990341;637360,873958863;6617277,17508411
781254;"225";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6734737178531;17,0559806846266;615793,836985066;6616841,16407307
781257;"895";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6733362444191;17,4337128382095;637062,673859817;6617545,49603772
781260;"225";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6818282923251;17,0420894592863;614983,012386263;6617747,10274184
781261;"895";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6786935092024;17,4135215421479;635904,16851172;6618100,30167487
781262;"804";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6800317659213;17,2764254465994;628181,296928531;6617976,4623732
781263;"225";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6852167907379;17,0378288522247;614731,574811091;6618116,961974
781264;"895";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6817046576461;17,4051437483334;635420,402453188;6618418,35617376
781265;"895";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6858176111044;17,393957935676;634774,248008166;6618853,41226122
781267;"895";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6881889650605;17,3849250207845;634256,369446711;6619099,06634434
781268;"895";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6885294356084;17,3775005620755;633837,178269034;6619121,96613726
781270;"804";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6910308271832;17,2786833524314;628266,343271844;6619205,23258622
781271;"895";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6941667243411;17,3715484218213;633479,770548459;6619737,49329182
781274;"804";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6981253307886;17,2784797393939;628227,756149877;6619994,59426065
781277;"225";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,7021387265653;17,0018751102187;612650,904532871;6619939,25089456
781279;"804";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,7030393725226;17,2781803292566;628192,12080403;6620541,04385155
781280;"895";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,7047322870072;17,3595520548057;632762,91526796;6620889,53786897
781281;"225";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,7121489645411;16,9778711523823;611267,170894415;6621013,17946554
781282;"895";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,7098996477391;17,3545496833471;632461,106846415;6621454,75010946
781287;"804";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,7100473419334;17,279287659524;628227,602921227;6621323,30743417
781292;"225";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,7230327361844;16,9602106180784;610238,038337635;6622195,39076118
781295;"895";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,722974112006;17,3266237525256;630839,426359889;6622854,73751521
781297;"895";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,722496647427;17,3460307390603;631932,374603943;6622840,03037058
781301;"804";"03";"Uppsala";"0381";"Enköping";1384;"T0680";"Örsundsbro";59,7258929887647;17,2959660687339;629104,574633553;6623119,58597483
781303;"225";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,7328788632132;16,9573139573729;610042,813916234;6623286,76093986
781310;"225";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,7381382133994;16,9533336538186;609801,830587243;6623865,69457953
781313;"804, 895";"03";"Uppsala";"0381";"Enköping";1384;"T0680";"Örsundsbro";59,7369666721252;17,3097604887415;629837,10064248;6624379,22542227
781317;"804, 895";"03";"Uppsala";"0381";"Enköping";1384;"T0680";"Örsundsbro";59,7385603293991;17,3187418262286;630335,623014866;6624574,24669156
781322;"804, 895";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,742504032521;17,3340382129969;631179,738443699;6625043,4132621
781325;"225";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,7529018441371;16,9402656936365;609019,287831831;6625487,79589036
781326;"804, 895";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,7495666534503;17,3427396904511;631640,869380423;6625846,85222414
781329;"804, 895";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,7506109372238;17,350152909505;632053,189390724;6625977,83968162
781332;"225";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,7604524107401;16,9233679610376;608045,630138947;6626300,7613626
781334;"804, 895";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,7593778169413;17,3710042364125;633189,573350759;6626995,44886586
781335;"225";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,7650134510127;16,9158499327789;607608,705960923;6626796,32930872
781341;"804, 895";"03";"Uppsala";"0380";"Uppsala";NA;NA;NA;59,7664051053212;17,386942800882;634056,485970985;6627809,82470511
781344;"225, 225";"03";"Uppsala";"0381";"Enköping";943;"T0536";"Fjärdhundra";59,77381392519;16,9154655207559;607558,807039808;6627775,48980017
781346;"225, 225";"03";"Uppsala";"0381";"Enköping";943;"T0536";"Fjärdhundra";59,7761673477299;16,9237683989241;608017,346648044;6628051,00255354
781347;"225";"03";"Uppsala";"0381";"Enköping";943;"T0536";"Fjärdhundra";59,7771546433561;16,9280029419939;608251,869895389;6628167,82790043
781360;"225";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,7930242148443;16,9015333974513;606715,261716688;6629891,72362453
781373;"225";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,8080700770923;16,915355943815;607442,433939317;6631589,16784942
781387;"225";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,8304753142474;16,927085012734;608027,70431111;6634102,69429949
781393;"225";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,8355621086811;16,926382070989;607971,838026159;6634667,88030955
781396;"225";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,8210298259998;16,9230954962803;607834,62848001;6633044,59522361
781398;"225";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,8381150081794;16,9259684172824;607940,393935376;6634951,43032278
781400;"225";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,8429959931605;16,9251868973843;607880,808480663;6635493,57641285
781401;"225";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,8533079092923;16,9296728397902;608098,691228303;6636648,95501549
781410;"803, 804";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6495550348869;17,1498724299871;621166,945955707;6614346,01660073
781411;"223";"03";"Uppsala";"0381";"Enköping";1079;"T0544";"Grillby";59,6273221916366;17,2629715628315;627624,027406862;6612082,95681816
781412;"223";"03";"Uppsala";"0381";"Enköping";1079;"T0544";"Grillby";59,6274860737604;17,2538503012207;627109,129228178;6612083,7019283
781424;"223";"03";"Uppsala";"0381";"Enköping";1079;"T0544";"Grillby";59,6227549674622;17,2611432901449;627538,26440195;6611571,02514554
781426;"201, 202, 203, 210, 211, 216, 220, 223";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,6415292723549;17,0806278661624;617293,181378783;6613328,18117331
781428;"220";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6069779568068;17,0730134649572;616984,136027658;6609468,30246751
781429;"220";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6024493331992;17,068787212196;616761,399430685;6608956,71364526
781430;"220";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,5998363866656;17,072567662023;616983,800621662;6608672,4789557
781431;"220";"03";"Uppsala";"0381";"Enköping";1413;"T0612";"Bredsand";59,5920303672246;17,0739915978522;617091,298228869;6607805,98085087
781433;"220";"03";"Uppsala";"0381";"Enköping";1413;"T0612";"Bredsand";59,5882791685989;17,0729298249322;617044,402289341;6607386,50655029
781434;"220";"03";"Uppsala";"0381";"Enköping";1413;"T0612";"Bredsand";59,5823446992762;17,0766893352438;617277,290531169;6606732,4824828
781435;"220";"03";"Uppsala";"0381";"Enköping";1413;"T0612";"Bredsand";59,5777731728052;17,0842864831411;617722,205629154;6606236,99639309
781436;"220";"03";"Uppsala";"0381";"Enköping";1413;"T0612";"Bredsand";59,576992745978;17,0869823442761;617877,167379456;6606154,89631011
781438;"220";"03";"Uppsala";"0381";"Enköping";1413;"T0612";"Bredsand";59,5954430016596;17,0757137394638;617176,628787181;6608188,93018852
781501;"201, 215";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,6336017258688;17,0545693109889;615851,78635365;6612399,88178081
781502;"201, 211, 216";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,6386636230858;17,0575231767352;616000,843976905;6612968,56283038
781503;"201, 211, 216";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,6402091400972;17,0554884534125;615880,824289295;6613137,06634095
781504;"201, 211, 216";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,6437419599366;17,0540415409569;615787,098267728;6613527,83850782
781505;"201, 211, 216";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,6461221814697;17,0586166382773;616036,724960378;6613800,80899382
781506;"201, 211, 216";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,6469378855804;17,0634353589225;616305,458002781;6613900,05132133
781507;"204, 211";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,6487705198154;17,0818956698241;617339,349735395;6614136,55894401
781508;"204, 211";"03";"Uppsala";"0381";"Enköping";23988;"T0532";"Enköping";59,6515079131221;17,0764124431907;617020,836967053;6614431,62216364
